*********************************************************************************************
Basic information of the design:
14375 _33024_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14376 _33025_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14377 _33026_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14378 _33027_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14379 _33028_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14380 _33029_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14381 _33030_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14382 _33031_ AOI211x1_ASAP7_75t_R False False False -1 -1 648 270 
14383 _33032_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14384 _33033_ OAI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14385 _33034_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14386 _33035_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14387 _33036_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14388 _33037_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14389 _33038_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14390 _33039_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14391 _33040_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14392 _33041_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14393 _33042_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14394 _33043_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14395 _33044_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14396 _33045_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14397 _33046_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14398 _33047_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14399 _33048_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
14400 _33049_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14401 _33050_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14402 _33051_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14403 _33052_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
14404 _33053_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
14405 _33054_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
14406 _33055_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14407 _33056_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14408 _33057_ OAI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14409 _33058_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14410 _33059_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14411 _33060_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14412 _33061_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14413 _33062_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
14414 _33063_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14415 _33064_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14416 _33065_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14417 _33066_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14418 _33067_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14419 _33068_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
14420 _33069_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
14421 _33070_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14422 _33071_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14423 _33072_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14424 _33073_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14425 _33074_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14426 _33075_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14427 _33076_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14428 _33077_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14429 _33078_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14430 _33079_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14431 _33080_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
14432 _33081_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
14433 _33082_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14434 _33083_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14435 _33084_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14436 _33085_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14437 _33086_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14438 _33087_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14439 _33088_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14440 _33089_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14441 _33090_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14442 _33091_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14443 _33092_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14444 _33093_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14445 _33094_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14446 _33095_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14447 _33096_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14448 _33097_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14449 _33098_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14450 _33099_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14451 _33100_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14452 _33101_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14453 _33102_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14454 _33103_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
14455 _33104_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14456 _33105_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14457 _33106_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
14458 _33107_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14459 _33108_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14460 _33109_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14461 _33110_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14462 _33111_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14463 _33112_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
14464 _33113_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14465 _33114_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14466 _33115_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14467 _33116_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14468 _33117_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
14469 _33118_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14470 _33119_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14471 _33120_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14472 _33121_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14473 _33122_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14474 _33123_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14475 _33124_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14476 _33125_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14477 _33126_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14478 _33127_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14479 _33128_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14480 _33129_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14481 _33130_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14482 _33131_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14483 _33132_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14484 _33133_ OR2x2_ASAP7_75t_R False False False -1 -1 324 270 
14485 _33134_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
14486 _33135_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
14487 _33136_ OR2x2_ASAP7_75t_R False False False -1 -1 324 270 
14488 _33137_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14489 _33138_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14490 _33139_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
14491 _33140_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14492 _33141_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14493 _33142_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14494 _33143_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14495 _33144_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14496 _33145_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14497 _33146_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
14498 _33147_ OAI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14499 _33148_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14500 _33149_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14501 _33150_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14502 _33151_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14503 _33152_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
14504 _33153_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14505 _33154_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14506 _33155_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14507 _33156_ MAJx2_ASAP7_75t_R False False False -1 -1 486 270 
14508 _33157_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14509 _33158_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14510 _33159_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14511 _33160_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14512 _33161_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14513 _33162_ AND4x1_ASAP7_75t_R False False False -1 -1 378 270 
14514 _33163_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14515 _33164_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14516 _33165_ OAI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14517 _33166_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14518 _33167_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14519 _33168_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14520 _33169_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14521 _33170_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14522 _33171_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14523 _33172_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14524 _33173_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14525 _33174_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
14526 _33175_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
14527 _33176_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
14528 _33177_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14529 _33178_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
14530 _33179_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14531 _33180_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14532 _33181_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14533 _33182_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
14534 _33183_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
14535 _33184_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
14536 _33185_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
14537 _33186_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
14538 _33187_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
14539 _33188_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14540 _33189_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14541 _33190_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14542 _33191_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14543 _33192_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14544 _33193_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14545 _33194_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14546 _33195_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14547 _33196_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
14548 _33197_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14549 _33198_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14550 _33199_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14551 _33200_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14552 _33201_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14553 _33202_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14554 _33203_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14555 _33204_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14556 _33205_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14557 _33206_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14558 _33207_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14559 _33208_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14560 _33209_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
14561 _33210_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14562 _33211_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14563 _33212_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14564 _33213_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14565 _33214_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14566 _33215_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14567 _33216_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14568 _33217_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14569 _33218_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14570 _33219_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14571 _33220_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14572 _33221_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14573 _33222_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14574 _33223_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14575 _33224_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14576 _33225_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14577 _33226_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14578 _33227_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14579 _33228_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
14580 _33229_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14581 _33230_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
14582 _33231_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14583 _33232_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
14584 _33233_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14585 _33234_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14586 _33235_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14587 _33236_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
14588 _33237_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14589 _33238_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
14590 _33239_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14591 _33240_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14592 _33241_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14593 _33242_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
14594 _33243_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
14595 _33244_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14596 _33245_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14597 _33246_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
14598 _33247_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14599 _33248_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14600 _33249_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14601 _33250_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14602 _33251_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14603 _33252_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
14604 _33253_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
14605 _33254_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14606 _33255_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14607 _33256_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14608 _33257_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14609 _33258_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14610 _33259_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14611 _33260_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14612 _33261_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14613 _33262_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14614 _33263_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14615 _33264_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14616 _33265_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14617 _33266_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14618 _33267_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14619 _33268_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14620 _33269_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14621 _33270_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14622 _33271_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14623 _33272_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14624 _33273_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14625 _33274_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14626 _33275_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14627 _33276_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14628 _33277_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14629 _33278_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14630 _33279_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14631 _33280_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14632 _33281_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14633 _33282_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14634 _33283_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14635 _33284_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14636 _33285_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14637 _33286_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14638 _33287_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14639 _33288_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14640 _33289_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14641 _33290_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14642 _33291_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14643 _33292_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14644 _33293_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14645 _33294_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14646 _33295_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14647 _33296_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14648 _33297_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14649 _33298_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14650 _33299_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14651 _33300_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14652 _33301_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14653 _33302_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14654 _33303_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14655 _33304_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14656 _33305_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14657 _33306_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14658 _33307_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14659 _33308_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14660 _33309_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14661 _33310_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14662 _33311_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14663 _33312_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14664 _33313_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14665 _33314_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14666 _33315_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14667 _33316_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14668 _33317_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14669 _33318_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14670 _33319_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14671 _33320_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14672 _33321_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14673 _33322_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14674 _33323_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14675 _33324_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14676 _33325_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14677 _33326_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14678 _33327_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14679 _33328_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14680 _33329_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14681 _33330_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14682 _33331_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14683 _33332_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14684 _33333_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14685 _33334_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14686 _33335_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14687 _33336_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14688 _33337_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14689 _33338_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14690 _33339_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
14691 _33340_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
